loan_id,income,age,employment_years,credit_score,loan_purpose,loan_term,loan_amount,loan_status
LN00898,52934.273728666456,33,10,588.0575494433078,business,60 months,28403.431504004096,current
LN00899,74130.17933016713,21,32,727.4501881581922,car,60 months,33895.106441199125,current
LN00900,33661.28658025528,44,31,500.3558892987141,home,36 months,18278.2323892074,in grace period
LN00901,57373.46617745802,30,20,701.6850857594987,business,36 months,20469.098081648564,90+dpd
LN00902,42133.22375345279,55,38,674.048900894036,car,60 months,14032.73704500722,current
LN00903,50574.89645869635,44,19,484.91966914848047,education,60 months,12865.275810386567,90+dpd
LN00904,75569.03725214598,48,7,629.5554204220603,business,36 months,23982.385790589986,current
LN00905,53821.981360398066,56,36,762.6701474955969,car,36 months,16315.476448276186,current
LN00906,50928.73096312297,36,8,547.456323155647,education,36 months,42208.1912036954,current
LN00907,22802.877180401614,60,24,636.2142395695015,business,36 months,28425.253578301905,current
LN00908,64925.07132054441,36,24,593.1116496636193,home,36 months,38832.61566866742,current
LN00909,62909.68362282151,37,32,611.8133916811378,business,36 months,5000.0,current
LN00910,93265.0944661092,35,1,825.9373612386627,home,60 months,38954.210067871965,current
LN00911,43844.435300939986,36,18,651.0154888486095,business,36 months,5000.0,default
LN00912,54383.00655327878,35,19,689.0995040953233,education,36 months,7390.888643231841,current
LN00913,54987.673674215104,54,28,645.6451026669989,home,60 months,5000.0,current
LN00914,81549.0655952695,31,5,574.0196829510758,home,36 months,22430.491403468513,in grace period
LN00915,48094.089352260955,21,16,563.6794142120646,business,36 months,19818.029524683905,current
LN00916,55580.430515406784,35,24,736.6005026530029,car,36 months,27949.191942627345,default
LN00917,62157.93019433078,46,37,671.3903299211721,home,60 months,19115.35718365815,in grace period
LN00918,53732.18246312716,24,3,598.3419468888131,business,36 months,32251.00292467937,in grace period
LN00919,41071.32770898943,63,29,638.057650963649,education,60 months,10673.067464691294,current
LN00920,53881.79985796615,25,19,698.7236066304824,business,36 months,32481.628112683924,current
LN00921,71472.63499719545,55,2,701.8168036706671,business,60 months,19692.593266392207,current
LN00922,29469.694011778796,33,22,574.1143993393096,home,36 months,43558.60200648084,current
LN00923,52659.39348293752,30,17,540.9181132999765,car,36 months,28719.07009961713,current
LN00924,35997.583701216536,31,25,606.0342750183481,education,36 months,16963.38330478424,current
LN00925,73900.93257849685,38,35,750.0642864367062,home,60 months,19659.27041530722,in grace period
LN00926,19536.261904324507,54,7,677.8725988044691,home,36 months,9908.84115584373,current
LN00927,38821.563054568236,59,16,666.0797409419695,home,36 months,,current
LN00928,57544.237501290416,61,30,644.1125580413025,education,60 months,16958.038196188045,in grace period
LN00929,81310.48058468681,62,36,643.6681565830835,car,60 months,27241.682883590267,in grace period
LN00930,48684.99477854025,43,32,636.5519558093749,education,60 months,6620.008424195727,current
LN00931,38896.009466136034,27,26,692.1499753099245,education,36 months,16703.27204360961,current
LN00932,87623.14138881181,59,3,756.8664335879549,car,60 months,8404.788539853356,default
LN00933,21039.72199167512,23,21,601.2445977897562,education,36 months,9026.585761761811,current
LN00934,6023.88086759836,32,25,782.0900218771696,business,60 months,26060.501672657236,in grace period
LN00935,58800.289001066645,27,31,663.7985026481005,education,60 months,31245.06338167284,90+dpd
LN00936,39958.91551294777,46,23,614.2019833601445,home,36 months,5000.0,current
LN00937,29575.343657385736,53,34,731.4021537026941,education,36 months,38618.745314284075,in grace period
LN00938,64167.12894598707,57,36,520.0163212052677,home,36 months,34040.87143715304,in grace period
LN00939,54876.01427542398,35,31,687.0083222376388,education,36 months,6533.242772633261,current
LN00940,38718.42738526543,22,6,632.1524892435746,home,60 months,28268.43527492845,in grace period
LN00941,24393.91202658211,61,32,724.2967637602171,home,60 months,15398.140081754245,90+dpd
LN00942,67449.14656560289,27,30,708.3237310137562,home,60 months,19018.994330696012,current
LN00943,63004.02355917322,52,11,671.2711247907291,car,36 months,26020.545576345787,default
LN00944,48016.482724412344,24,10,692.9307978953107,education,36 months,24799.958521390217,current
LN00945,86932.73992095332,40,23,611.5719274151404,education,60 months,14270.038087329514,current
LN00946,28598.30467347695,56,7,694.8056424296369,business,60 months,14227.676932332877,90+dpd
LN00947,19489.496581505224,52,31,523.8984429332021,business,36 months,14817.73495892837,current
LN00948,36161.83860237511,48,37,659.7866046020205,business,60 months,31428.275784164616,current
LN00949,49088.27967289004,33,21,650.1112328915516,education,60 months,5000.0,current
LN00950,54866.78898645384,21,33,529.9829179830939,car,60 months,18380.859460949494,current
LN00951,45175.278842873406,55,18,648.5311722522367,home,36 months,35725.46904861055,current
LN00952,57041.107930285936,50,19,675.3101298923667,education,60 months,27037.03550908141,current
LN00953,24969.211516191117,56,13,577.6578426817855,car,36 months,30509.64055166366,in grace period
LN00954,78875.29208146519,45,32,606.5357015051225,car,60 months,18519.41387761178,current
LN00955,48356.97643214862,36,9,681.3393440147762,education,36 months,8364.368202739533,current
LN00956,72345.91663176255,39,15,696.2379160556591,home,60 months,20556.875570705644,current
LN00957,56854.50692755408,21,3,671.261792517977,car,60 months,13110.644608324214,current
LN00958,59135.064383075674,25,26,658.2839377905574,education,60 months,42306.86512728575,current
LN00959,61395.34560464408,42,27,620.2658837589922,home,36 months,18418.23174392622,default
LN00960,58954.1712003463,44,15,816.5368222295199,business,60 months,26374.58993104977,current
LN00961,62854.45519735088,63,32,640.5012457226246,car,60 months,37023.920351479406,current
LN00962,76583.05060264863,57,18,614.5550645024737,car,36 months,9032.50817333456,current
LN00963,53930.4233940294,56,20,656.2702820013786,education,36 months,5000.0,current
LN00964,64180.075151770245,56,21,650.0441512526318,education,60 months,24900.137494131093,current
LN00965,48205.28611425547,24,8,624.229338867741,home,60 months,26783.273957836278,current
LN00966,78802.34430898946,56,8,808.5316199940484,business,60 months,15859.031989928273,current
LN00967,36472.153958814604,38,8,555.9197560411319,business,60 months,,default
LN00968,86018.80865821632,36,26,687.1693528164157,education,60 months,23098.191055709285,default
LN00969,49196.84098711313,61,16,573.3396785847572,education,36 months,19762.533377228945,current
LN00970,21384.497957639036,38,7,582.0427133025569,home,60 months,23222.01430832292,current
LN00971,52562.088298215785,42,15,772.6201541335079,education,36 months,8670.441367786067,current
LN00972,36378.96685050239,22,17,654.6100700936747,home,36 months,23247.955865045988,current
LN00973,66812.87097977448,41,32,684.1987619856012,home,60 months,28195.353648124565,current
LN00974,36947.52041395218,56,0,569.7137837876422,business,36 months,5000.0,90+dpd
LN00975,41076.33133570441,64,11,609.8827715681696,home,60 months,34604.166086645564,default
LN00976,12209.18538108938,59,5,738.3576412328244,business,36 months,22544.927742176882,in grace period
LN00977,40953.87361501846,59,4,674.4391802082421,business,36 months,28509.44485915063,current
LN00978,1522.413467420869,49,15,576.2723231950573,business,60 months,7210.693712674583,default
LN00979,18321.943530285535,46,17,647.6944008608211,education,60 months,26825.849883774874,current
LN00980,195624.87936865783,41,17,812.8912991360824,business,36 months,5000.0,90+dpd
LN00981,65716.00317301665,37,0,605.4851767460252,home,60 months,10517.533733349159,current
LN00982,58509.1512356993,36,18,631.2225231817939,education,60 months,22633.674285027115,current
LN00983,30660.47713741574,51,7,787.0079536276062,home,36 months,17240.498346076347,current
LN00984,49045.7728771604,29,2,675.0159030610652,education,36 months,20274.971687722278,in grace period
LN00985,49927.94921818863,51,24,538.6249577691606,home,36 months,39273.86843371119,current
LN00986,26832.706216149145,34,4,661.0773659360378,car,60 months,20118.143173225944,current
LN00987,80067.96603534301,57,39,769.8140944899391,car,60 months,27097.01718877587,current
LN00988,67547.24581151342,22,18,602.7707225434624,car,60 months,19332.34071204109,default
LN00989,45580.71652340672,34,17,612.1317050982029,home,36 months,19036.152968323102,current
LN00990,50537.716779890616,53,30,750.8316329696268,education,60 months,10217.321732706574,current
LN00991,54167.65615895105,55,32,655.141478319427,business,36 months,23681.22225472968,current
LN00992,9165.30263151419,59,17,597.6937763787638,business,36 months,45354.794186859406,in grace period
LN00993,45056.452349588064,40,38,550.0623396007344,home,36 months,20878.62973343228,current
LN00994,36360.31504004403,22,15,709.8299059763445,home,36 months,17329.91998785543,90+dpd
LN00995,29967.59980210169,61,15,615.3047165721977,home,36 months,31401.405600523063,current
LN00996,44377.994142280906,39,37,490.9391380239469,home,36 months,30228.0274996153,current
LN00997,85953.73053699045,57,6,574.3990538459925,business,36 months,24390.573971287584,90+dpd
LN00998,62816.857225340194,38,13,622.0361635051912,education,60 months,16916.311860507543,current
LN00999,38576.42020434406,36,24,562.0074090255995,business,36 months,31444.27459644124,current
LN01000,61451.65562712317,24,31,595.8642822107645,home,60 months,21209.300014119526,current
LN01001,,32,37,840.6439507456,car,60 months,29137.60402157894,current
LN01002,68492.67365825537,49,21,716.5492339575226,business,60 months,11807.025601834592,current
LN01003,51192.60739840348,27,15,469.3084051314393,car,60 months,14132.900918512129,current
LN01004,37061.26444588852,34,28,613.5886800030933,car,60 months,20968.800078485532,current
LN01005,63964.4662722718,32,15,656.2298771001409,home,36 months,7647.927344815209,current
LN01006,57869.707708434995,55,11,553.0142816755105,business,60 months,16300.98954531976,in grace period
LN01007,67903.86440055465,25,16,703.8408551307105,education,60 months,7204.610486878215,current
LN01008,62703.43603363939,37,36,518.336132616485,business,60 months,5000.0,in grace period
LN01009,70991.05430638671,62,26,746.3072906929524,education,36 months,44359.92676466399,current
LN01010,39295.29576878864,52,24,738.7323438320303,education,60 months,13910.252388139834,current
LN01011,76347.88131268651,30,12,839.5587861823166,home,60 months,14789.670714121787,current
LN01012,53951.99209384799,63,7,542.2788936401839,education,60 months,20802.19098999142,current
LN01013,91505.21745250531,37,4,594.0723517001356,business,60 months,9382.624675850035,current
LN01014,36216.243638208645,25,11,683.2332353785397,business,36 months,14983.319271142696,current
LN01015,84719.27606330498,62,2,766.0368292605632,car,60 months,38344.09168501447,90+dpd
LN01016,53958.21566925295,29,34,709.1148513069928,education,36 months,23580.995828912473,current
LN01017,36971.63992771103,53,32,711.0817797739492,home,36 months,29860.81742432132,current
LN01018,40322.28331891357,56,21,735.2301479991058,home,60 months,35735.930333349475,in grace period
LN01019,43593.0538361136,56,8,656.2805308657998,business,60 months,22106.49486363938,default
LN01020,,38,17,642.1347743312367,education,36 months,17787.544934485803,current
LN01021,60456.70976070999,29,28,563.2142545485716,home,60 months,5661.455423617028,current
LN01022,38525.99992122842,49,38,616.1885708987624,education,60 months,16171.065532253537,current
LN01023,49512.90815478034,34,26,637.9006693342575,education,60 months,18375.022356643512,current
LN01024,92845.40717223728,45,35,624.8974363821793,car,36 months,11927.219903408732,default
LN01025,84550.86340201422,35,16,680.4051186636596,home,36 months,35452.25409371374,current
LN01026,58726.47339348064,26,33,582.8898950405567,car,60 months,31022.945628205107,current
LN01027,50760.069563364006,62,2,727.2232824503058,home,60 months,29855.421740763653,in grace period
LN01028,52400.62653436523,49,4,680.7382887195462,education,36 months,18837.97359741222,90+dpd
LN01029,62270.35945460833,35,13,628.6280505785661,home,36 months,9669.68149345803,current
LN01030,29544.148696031887,49,2,641.2929405864977,business,36 months,33280.015142171,current
LN01031,44852.4692515331,24,22,566.0261352291025,education,36 months,23353.612846743825,default
LN01032,16628.318522448208,38,38,544.8997744467396,home,36 months,27730.82372354275,current
LN01033,57984.46245210558,64,29,612.1445871153398,car,36 months,26192.47334583021,in grace period
LN01034,62943.91879405482,59,22,648.0389032080576,car,36 months,23106.27254357165,default
LN01035,40336.27075401252,36,26,648.750346970884,education,60 months,39996.158165082095,90+dpd
LN01036,81479.73526580066,31,9,690.1706302911608,car,36 months,13426.063276699522,current
LN01037,25484.686739953177,34,24,531.700199427782,education,36 months,16910.70448158813,current
LN01038,20712.502395803596,23,12,613.5914299359924,education,60 months,36411.586017553214,default
LN01039,54489.03637119944,62,15,595.7551132731304,education,60 months,20820.634155074054,90+dpd
LN01040,70941.9660522431,58,33,430.8442437733386,home,60 months,18740.66566520483,current
LN01041,83678.55382915738,62,36,882.2085031717972,education,36 months,17469.928652012233,current
LN01042,40822.3147426212,38,21,583.4467132685572,car,36 months,26793.02612943759,default
LN01043,71573.61666862591,40,16,618.0829152211294,business,60 months,17707.15173911912,current
